price,year,body_type,volume,fuel,gearbox,type,brand,model
850000,2012,седан,1.5,бензин,механика,Б/у,ВАЗ,2115
850000,2012,хэтчбек,1.6,бензин,механика,Б/у,ВАЗ,2114
1600000,2012,внедорожник,1.7,бензин,механика,Б/у,ВАЗ,Lada 2131 (5-ти дверный)
4400000,2018,седан,1.6,бензин,механика,Б/у,ВАЗ,Vesta
3300000,2017,седан,1.6,бензин,механика,Б/у,ВАЗ,Granta 2190
1100000,2004,седан,1.5,бензин,механика,Б/у,ВАЗ,2115
3000000,2021,хэтчбек,1.8,бензин,механика,Б/у,ВАЗ,XRAY Cross
1350000,2009,хэтчбек,1.6,бензин,механика,Б/у,ВАЗ,Priora 2172
3500000,2017,хэтчбек,1.8,бензин,механика,Б/у,ВАЗ,XRAY
800000,2010,седан,1.5,бензин,механика,Б/у,ВАЗ,2105
1850000,2014,седан,1.6,бензин,механика,Б/у,ВАЗ,Granta 2190 Classic'24
1525410,2013,хэтчбек,1.6,бензин,механика,Б/у,ВАЗ,2114
2000000,2013,седан,1.6,газ-бензин,механика,Б/у,ВАЗ,Priora 2170
600000,1994,седан,1.5,бензин,механика,Б/у,ВАЗ,21099
600000,2003,седан,1.5,бензин,механика,Б/у,ВАЗ,2110
450000,1999,седан,1.5,бензин,механика,Б/у,ВАЗ,2106
850000,1999,седан,1.5,бензин,механика,Б/у,ВАЗ,2110
2900000,2014,универсал,1.6,бензин,автомат,Б/у,ВАЗ,Kalina 2194
1200000,2001,универсал,1.5,бензин,механика,Б/у,ВАЗ,2111
2100000,2013,внедорожник,1.7,бензин,механика,Б/у,ВАЗ,Lada 2121
5400000,2019,универсал,1.6,бензин,механика,Б/у,ВАЗ,Vesta SW Cross
550000,2000,седан,1.5,бензин,механика,Б/у,ВАЗ,21099
800000,1998,седан,1.3,бензин,механика,Б/у,ВАЗ,2107
700000,2001,седан,1.5,бензин,механика,Б/у,ВАЗ,21099
1400000,2001,пикап,1.7,бензин,механика,Б/у,ВАЗ,Lada 2121
1300000,2004,хэтчбек,1.6,бензин,механика,Б/у,ВАЗ,2114
750000,2002,хэтчбек,1.5,бензин,механика,Б/у,ВАЗ,2112
500000,2002,хэтчбек,1.6,бензин,механика,Б/у,ВАЗ,2112
550000,2002,хэтчбек,1.5,бензин,механика,Б/у,ВАЗ,2109
700000,2018,седан,1.6,бензин,механика,Б/у,ВАЗ,Granta 2190
3000000,2015,пикап,1.7,бензин,механика,Б/у,ВАЗ,Lada 2121
1000000,2004,седан,1.5,бензин,механика,Б/у,ВАЗ,2115
2050000,2013,универсал,1.6,бензин,механика,Б/у,ВАЗ,Priora 2171
800000,2012,седан,1.6,бензин,механика,Б/у,ВАЗ,Granta 2190
2700000,2015,седан,1.6,бензин,механика,Б/у,ВАЗ,Granta 2190
3000000,1998,седан,1.5,бензин,механика,Б/у,ВАЗ,21099
2100000,2012,универсал,1.6,бензин,Правый руль,Б/у,ВАЗ,Priora 2171
1000000,2008,седан,1.6,бензин,механика,Б/у,ВАЗ,2115
2350000,2014,седан,1.6,бензин,механика,Б/у,ВАЗ,Granta 2190
6500000,2019,универсал,1.6,бензин,механика,Б/у,ВАЗ,Vesta SW Cross
3000000,2012,внедорожник,1.7,бензин,механика,Б/у,ВАЗ,Lada 2121
350000,1997,седан,1.3,бензин,механика,Б/у,ВАЗ,2105
4500000,2021,седан,1.6,бензин,механика,Б/у,ВАЗ,Vesta
450000,2001,хэтчбек,1.5,бензин,механика,Б/у,ВАЗ,2109
7000000,2025,внедорожник,1.7,бензин,механика,Б/у,ВАЗ,Lada 2121
1950000,2014,седан,1.6,бензин,механика,Б/у,ВАЗ,Granta 2190
2000000,2009,седан,1.6,бензин,механика,Б/у,ВАЗ,Priora 2170
3600000,2019,лифтбек,1.6,бензин,механика,Б/у,ВАЗ,Granta 2191
600000,2006,седан,2.0,бензин,механика,Б/у,ВАЗ,2110
10000,2019,универсал,1.6,бензин,механика,Б/у,ВАЗ,Largus
5200000,2018,универсал,1.6,бензин,механика,Б/у,ВАЗ,Largus
10000,2014,универсал,1.6,бензин,механика,Б/у,ВАЗ,Largus
2480000,2012,седан,1.6,бензин,механика,Б/у,ВАЗ,Priora 2170
4100000,2019,универсал,1.8,бензин,механика,Б/у,ВАЗ,Vesta SW
1000000,2006,седан,1.6,бензин,механика,Б/у,ВАЗ,2107
2000000,2012,внедорожник,1.7,бензин,механика,Б/у,ВАЗ,Lada 2121
2600000,2017,седан,1.6,бензин,механика,Б/у,ВАЗ,Priora 2170
7200000,2022,хэтчбек,1.6,бензин,механика,Б/у,ВАЗ,XRAY
4000000,2021,внедорожник,1.7,бензин,механика,Б/у,ВАЗ,Lada 2121
1053600,2012,универсал,1.4,бензин,механика,Б/у,ВАЗ,Kalina 1117
5800000,2020,универсал,1.6,бензин,механика,Б/у,ВАЗ,Vesta SW Cross
850000,2006,седан,1.6,бензин,механика,Б/у,ВАЗ,2110
5200000,2020,универсал,1.6,бензин,механика,Б/у,ВАЗ,Largus Cross
1289481,2011,седан,1.6,бензин,механика,Б/у,ВАЗ,2107
2500000,2017,седан,1.6,бензин,механика,Б/у,ВАЗ,Vesta
1000000,2000,седан,1.6,бензин,механика,Б/у,ВАЗ,2106
520000,2003,седан,1.6,бензин,механика,Б/у,ВАЗ,2115
2600000,2014,седан,1.6,бензин,автомат,Б/у,ВАЗ,Granta 2190
900000,2003,внедорожник,1.7,бензин,механика,Б/у,ВАЗ,Lada 2121
900000,2003,седан,1.5,бензин,механика,Б/у,ВАЗ,2115
4300000,2021,седан,1.6,бензин,механика,Б/у,ВАЗ,Granta
3500007,2012,седан,1.6,бензин,механика,Б/у,ВАЗ,2115
500000,1990,хэтчбек,1.5,бензин,механика,Б/у,ВАЗ,2109
1000000,2003,хэтчбек,1.6,бензин,механика,Б/у,ВАЗ,2109
680000,1996,седан,1.5,бензин,механика,Б/у,ВАЗ,2106
400000,2006,хэтчбек,1.5,бензин,механика,Б/у,ВАЗ,2114
1500000,2008,седан,1.7,бензин,механика,Б/у,ВАЗ,2107
1150000,2009,седан,1.6,бензин,механика,Б/у,ВАЗ,2115
3600000,2018,внедорожник,1.7,бензин,механика,Б/у,ВАЗ,Lada 2121
1200000,2005,хэтчбек,1.6,бензин,механика,Б/у,ВАЗ,2112
2000000,2012,хэтчбек,1.6,бензин,механика,Б/у,ВАЗ,Kalina 1119
3000000,2015,универсал,1.6,бензин,механика,Б/у,ВАЗ,Kalina 2194
220000,1999,седан,1.5,бензин,механика,Б/у,ВАЗ,2110
500000,2007,хэтчбек,1.6,бензин,механика,Б/у,ВАЗ,2113
900000,2001,седан,1.6,бензин,механика,Б/у,ВАЗ,2106
3800000,2017,универсал,1.6,бензин,механика,Б/у,ВАЗ,Kalina 2194
4799000,2020,внедорожник,1.7,бензин,механика,Б/у,ВАЗ,Lada 2121
400000,2001,седан,1.5,бензин,механика,Б/у,ВАЗ,2107
5300000,2022,внедорожник,1.7,бензин,механика,Б/у,ВАЗ,Lada 2121
1100000,2008,хэтчбек,1.6,бензин,механика,Б/у,ВАЗ,Priora 2172
4990000,2020,седан,1.6,бензин,автомат,Б/у,ВАЗ,Vesta Comfort MT
1490000,2013,седан,1.6,бензин,механика,Б/у,ВАЗ,Priora 2170
2700000,2014,универсал,1.6,бензин,механика,Б/у,ВАЗ,Kalina 2194
6000000,2020,универсал,1.6,бензин,механика,новый,ВАЗ,Largus Cross
8000000,2022,универсал,1.8,бензин,механика,Б/у,ВАЗ,Vesta SW Cross
3100000,2020,седан,1.6,бензин,механика,Б/у,ВАЗ,Granta 2190
1500000,2011,седан,1.7,бензин,механика,Б/у,ВАЗ,2107
900000,2006,хэтчбек,1.6,бензин,механика,Б/у,ВАЗ,2112
850000,2005,хэтчбек,1.5,бензин,механика,Б/у,ВАЗ,2114
680000,1993,седан,1.5,бензин,механика,Б/у,ВАЗ,21099
2700000,2014,седан,1.6,бензин,Правый руль,Б/у,ВАЗ,Priora 2170
3209400,2018,седан,1.6,бензин,автомат,Б/у,ВАЗ,Granta 2190
2650000,2019,лифтбек,1.6,бензин,механика,Б/у,ВАЗ,Granta 2191
400000,2000,седан,1.5,бензин,механика,Б/у,ВАЗ,2115
4100000,2017,седан,1.6,бензин,робот,Б/у,ВАЗ,Vesta
700000,1990,хэтчбек,1.5,бензин,механика,Б/у,ВАЗ,2109
2300000,2012,внедорожник,1.7,бензин,механика,Б/у,ВАЗ,Lada 2121
2200000,2011,хэтчбек,1.6,бензин,механика,Б/у,ВАЗ,Priora 2172
220000,2004,седан,1.6,бензин,механика,Б/у,ВАЗ,2115
5000000,2019,универсал,1.6,бензин,механика,Б/у,ВАЗ,Vesta SW
700000,2005,седан,1.5,бензин,механика,Б/у,ВАЗ,2106
1900000,2015,седан,1.6,бензин,механика,Б/у,ВАЗ,Granta 2190
1100000,2012,универсал,1.6,бензин,механика,Б/у,ВАЗ,Kalina 1117
250000,2001,седан,1.5,бензин,механика,Б/у,ВАЗ,2115
1450000,2008,внедорожник,1.7,бензин,механика,Б/у,ВАЗ,Lada 2121
1600000,2003,седан,1.5,бензин,механика,Б/у,ВАЗ,21099
695000,2003,внедорожник,1.7,бензин,механика,Б/у,ВАЗ,Lada 2121
1000000,2001,внедорожник,1.7,бензин,механика,Б/у,ВАЗ,Lada 2121
1800000,2000,хэтчбек,1.6,бензин,механика,Б/у,ВАЗ,2109
500000,1995,седан,1.7,бензин,механика,Б/у,ВАЗ,2106
829769,2007,хэтчбек,1.6,бензин,механика,Б/у,ВАЗ,2114
2867100,2015,универсал,1.6,бензин,механика,Б/у,ВАЗ,Largus Cross
500000,2005,седан,1.7,бензин,механика,Б/у,ВАЗ,2107
500000,2005,седан,1.5,бензин,механика,Б/у,ВАЗ,2110
1350000,2007,внедорожник,1.7,бензин,механика,Б/у,ВАЗ,Lada 2131 (5-ти дверный)
350000,2005,хэтчбек,1.5,бензин,механика,Б/у,ВАЗ,2114
700000,2006,хэтчбек,1.6,бензин,механика,Б/у,ВАЗ,2114
950000,2006,хэтчбек,1.5,бензин,механика,Б/у,ВАЗ,2112
700000,2006,седан,1.6,бензин,механика,Б/у,ВАЗ,2110
6100000,2020,универсал,1.6,бензин,механика,Б/у,ВАЗ,Vesta Cross
1800000,2008,седан,1.6,бензин,механика,Б/у,ВАЗ,Priora 2170
6500000,2025,седан,1.6,бензин,механика,Б/у,ВАЗ,Granta 2190
850000,2008,хэтчбек,1.5,бензин,механика,Б/у,ВАЗ,2112
400000,2008,седан,1.5,бензин,механика,Б/у,ВАЗ,2107
600000,2004,внедорожник,1.7,бензин,механика,Б/у,ВАЗ,Lada 2121
500000,1987,универсал,1.3,бензин,механика,Б/у,ВАЗ,2104
2000200,2015,универсал,1.6,бензин,механика,Б/у,ВАЗ,Largus
600000,1985,седан,1.5,бензин,механика,Б/у,ВАЗ,2106
1320000,2007,седан,1.6,бензин,механика,Б/у,ВАЗ,2115
1500000,2010,универсал,1.6,бензин,механика,Б/у,ВАЗ,Priora 2171
500000,2007,хэтчбек,1.6,бензин,механика,Б/у,ВАЗ,2114
1200000,2002,седан,1.5,бензин,механика,Б/у,ВАЗ,21099
200000,1998,седан,1.3,бензин,механика,Б/у,ВАЗ,2106
4500000,2022,седан,1.6,бензин,механика,Б/у,ВАЗ,Granta 2190
1900000,2013,хэтчбек,1.5,бензин,механика,Б/у,ВАЗ,2114
370000,1999,седан,1.6,бензин,механика,Б/у,ВАЗ,2106
2700000,2015,пикап,1.7,бензин,механика,Б/у,ВАЗ,Lada 2121
2550000,2011,седан,1.6,бензин,механика,Б/у,ВАЗ,Priora 2170
500000,1997,седан,1.5,бензин,механика,Б/у,ВАЗ,21099
2000000,2013,хэтчбек,1.5,бензин,механика,Б/у,ВАЗ,2114
700000,1997,седан,1.5,бензин,механика,Б/у,ВАЗ,21099
800000,2005,хэтчбек,1.5,бензин,механика,Б/у,ВАЗ,2114
580000,2000,седан,1.6,бензин,механика,Б/у,ВАЗ,2110
750000,2013,хэтчбек,1.5,бензин,механика,Б/у,ВАЗ,2114
740000,1998,хэтчбек,1.5,бензин,механика,Б/у,ВАЗ,2109
1350000,2008,хэтчбек,1.6,газ-бензин,механика,Б/у,ВАЗ,2114
4150000,2014,универсал,1.6,бензин,механика,Б/у,ВАЗ,Largus
1000000,2008,хэтчбек,1.5,бензин,механика,Б/у,ВАЗ,2114
800000,2003,седан,1.5,бензин,механика,Б/у,ВАЗ,2110
450000,2010,хэтчбек,1.6,бензин,Правый руль,Б/у,ВАЗ,2114
3500000,2014,универсал,1.6,газ-бензин,механика,Б/у,ВАЗ,Largus
5000000,2019,универсал,1.6,газ-бензин,механика,Б/у,ВАЗ,Largus Cross
1200000,2014,седан,1.6,бензин,механика,Б/у,ВАЗ,Granta 2190
3500000,2015,седан,1.6,бензин,автомат,Б/у,ВАЗ,Granta 2190
3200000,2017,седан,1.6,бензин,механика,Б/у,ВАЗ,Granta 2190
5600000,2020,универсал,1.6,бензин,механика,Б/у,ВАЗ,Largus Cross
2100000,2015,седан,1.6,бензин,механика,Б/у,ВАЗ,Priora 2170
1200000,2004,седан,1.6,бензин,Правый руль,Б/у,ВАЗ,2110
2000000,2014,хэтчбек,1.6,бензин,механика,Б/у,ВАЗ,Kalina 2192
1430000,2011,хэтчбек,1.5,бензин,механика,Б/у,ВАЗ,2114
1400000,2010,хэтчбек,1.6,бензин,механика,Б/у,ВАЗ,Priora 2172
2000000,2012,внедорожник,1.7,бензин,механика,Б/у,ВАЗ,Lada 2131 (5-ти дверный)
4200000,2018,хэтчбек,1.6,бензин,механика,Б/у,ВАЗ,XRAY
1000000,2004,седан,1.5,бензин,механика,Б/у,ВАЗ,2110
1100000,2008,хэтчбек,1.6,бензин,механика,Б/у,ВАЗ,Kalina 1119
6200000,2025,седан,1.6,бензин,механика,Б/у,ВАЗ,Granta 2190
800000,1989,хэтчбек,1.5,бензин,механика,Б/у,ВАЗ,2109
4500000,2019,седан,1.6,бензин,робот,Б/у,ВАЗ,Vesta
900000,2004,хэтчбек,1.5,бензин,механика,Б/у,ВАЗ,2114
7700000,2022,универсал,1.8,бензин,механика,Б/у,ВАЗ,Vesta SW Cross
2250000,2015,седан,1.6,бензин,механика,Б/у,ВАЗ,Priora 2170
1700000,1984,внедорожник,1.6,бензин,механика,Б/у,ВАЗ,Lada 2121
4400000,2019,внедорожник,1.7,бензин,механика,Б/у,ВАЗ,Lada 2121
6900000,2020,универсал,1.6,бензин,механика,Б/у,ВАЗ,Largus
